H001072,French_Hill,M,AR,2,R,2015,202-225-2506,https://hill.house.gov,None,RepFrenchHill,none
H001073,Will_Hurd,M,TX,23,R,2015,202-225-4511,https://hurd.house.gov,None,hurdonthehill,none
I000056,Darrell_E._Issa,M,CA,49,R,2001,202-225-3906,http://issa.house.gov,http://issa.house.gov/contact/contact-me,DarrellIssa,19463427992
I000057,Steve_J._Israel,M,NY,3,D,2001,202-225-3335,http://israel.house.gov,https://israel.house.gov/contact/email-me,RepSteveIsrael,RepSteveIsrael
J000032,Sheila_Jackson Lee,F,TX,18,D,1995,202-225-3816,http://jacksonlee.house.gov,http://jacksonlee.house.gov/contact/,JacksonLeeTX18,169479190984
J000126,Eddie_Bernice_Johnson,F,TX,30,D,1993,202-225-8885,http://ebjohnson.house.gov,https://ebjohnson.house.gov/contact/email-me,RepEBJ,84096022067
J000174,Sam_Robert_Johnson,M,TX,3,R,1991,202-225-4201,http://samjohnson.house.gov,http://samjohnson.house.gov/contact/,SamsPressShop,52454091867
J000255,Walter_B._Jones,M,NC,3,R,1995,202-225-3415,http://jones.house.gov,https://jones.house.gov/contact-me/email-me,RepWalterJones,15083070102
J000288,Henry_C._Johnson,M,GA,4,D,2007,202-225-1605,http://hankjohnson.house.gov,https://hankjohnson.house.gov/contact-me/email-me,RepHankJohnson,115356957005
J000289,Jim_Jordan,M,OH,4,R,2007,202-225-2676,http://jordan.house.gov,http://jordan.house.gov/contact/,Jim_Jordan,35499336459
J000290,Lynn_Jenkins,F,KS,2,R,2009,202-225-6601,http://lynnjenkins.house.gov,https://lynnjenkins.house.gov/contact-me,RepLynnJenkins,6974973662
J000292,Bill_Johnson,M,OH,6,R,2011,202-225-5705,http://billjohnson.house.gov,http://billjohnson.house.gov/contact/default.aspx,RepBillJohnson,170477096312258
J000294,Hakeem_S._Jeffries,M,NY,8,D,2013,202-225-5936,http://jeffries.house.gov,https://jeffriesforms.house.gov/contact/,RepJeffries,118349138343701
J000295,David_P._Joyce,M,OH,14,R,2013,202-225-5731,http://joyce.house.gov,https://joyce.house.gov/email-me,RepDaveJoyce,404318572981934
J000296,David_W._Jolly,M,FL,13,R,2014,202-225-5961,http://jolly.house.gov,https://jolly.house.gov/contact/email-me,USRepDavidJolly,712496765463007
J000297,Evan_Jenkins,M,WV,3,R,2015,202-225-3452,https://evanjenkins.house.gov,None,RepEvanJenkins,none
K000009,Marcy_Kaptur,F,OH,9,D,1983,202-225-4146,http://www.kaptur.house.gov,https://forms.house.gov/kaptur/webforms/issue_subscribe.shtml,RepMarcyKaptur,173753129419169
K000188,Ron_James_Kind,M,WI,3,D,1997,202-225-5506,http://kind.house.gov,https://kindforms.house.gov/email-ron,RepRonKind,89152017954
K000210,Peter_T._King,M,NY,2,R,1993,202-225-7896,http://peteking.house.gov,https://peteking.house.gov/contact/email-me,RepPeteKing,None
K000362,Steve_A._King,M,IA,4,R,2003,202-225-4426,http://steveking.house.gov,https://forms.house.gov/king/webforms/issue_subscribe.html,SteveKingIA,134325379926458
K000363,John_Paul_Kline,M,MN,2,R,2003,202-225-2271,http://kline.house.gov,http://kline.house.gov/contact/,RepJohnKline,770135879667732
K000368,Ann_Kirkpatrick,F,AZ,1,D,2009,202-225-3361,http://kirkpatrick.house.gov,https://kirkpatrick.house.gov/contact/email-me,RepKirkpatrick,152493768236405
K000375,William_R._Keating,M,MA,9,D,2011,202-225-3111,http://keating.house.gov,https://forms.house.gov/keating/webforms/contact.shtml,USRepKeating,183092598372008
K000376,Mike_Kelly,M,PA,3,R,2011,202-225-5406,http://kelly.house.gov,https://kelly.house.gov/contact-me/email-me,MikeKellyPA,191056827594903
K000378,Adam_Kinzinger,M,IL,16,R,2011,202-225-3635,http://kinzinger.house.gov,https://kinzinger.house.gov/email-adam,RepKinzinger,187811174579106
K000379,Joseph_P._Kennedy,M,MA,4,D,2013,202-225-5931,http://kennedy.house.gov,https://kennedy.house.gov/contact/email-me,RepJoeKennedy,301936109927957
K000380,Daniel_T._Kildee,M,MI,5,D,2013,202-225-3611,http://dankildee.house.gov,https://dankildee.house.gov/contact/email-me,RepDanKildee,484166588292670
K000381,Derek_Kilmer,M,WA,6,D,2013,202-225-5916,http://kilmer.house.gov,https://kilmer.house.gov/contact/email-me,RepDerekKilmer,450819048314124
K000382,Ann_M._Kuster,F,NH,2,D,2013,202-225-5206,http://kuster.house.gov,https://kuster.house.gov/contact/email-me,RepAnnieKuster,115543081952049
K000385,Robin_Kelly,F,IL,2,D,2013,202-225-0773,http://robinkelly.house.gov,https://robinkelly.house.gov/contact/email-me,RepRobinKelly,150380975141321
K000386,John_Katko,M,NY,24,R,2015,202-225-3701,https://katko.house.gov,None,RepJohnKatko,none
K000387,Steve_Knight,M,CA,25,R,2015,202-225-1956,https://knight.house.gov,None,SteveKnight25,none
L000263,Sander_M._Levin,M,MI,9,D,1983,202-225-4961,http://levin.house.gov,https://levin.house.gov/contact-me/email-me,RepSandyLevin,223726364320243
L000287,John_R._Lewis,M,GA,5,D,1987,202-225-3801,http://johnlewis.house.gov,https://johnlewis.house.gov/contact-me/email-me-zip,RepJohnLewis,82737208404
L000397,Zoe_Lofgren,F,CA,19,D,1995,202-225-3072,http://lofgren.house.gov,http://lofgren.house.gov/contact/,RepZoeLofgren,221191600719
L000480,Nita_M._Lowey,F,NY,17,D,1989,202-225-6506,http://lowey.house.gov,https://lowey.house.gov/contact-form/,NitaLowey,158290607551599
L000491,Frank_D._Lucas,M,OK,3,R,1993,202-225-5565,http://lucas.house.gov,https://lucas.house.gov/contact-me/email-me,RepFrankLucas,7872057395
L000551,Barbara_Lee,F,CA,13,D,1998,202-225-2661,http://lee.house.gov,http://lee.house.gov/contact-the-office/email-me,RepBarbaraLee,92190287786
L000554,Frank_A._LoBiondo,M,NJ,2,R,1995,202-225-6572,http://lobiondo.house.gov,https://lobiondo.house.gov/contact-me/email-me,RepLoBiondo,FrankLoBiondo
L000557,John_B._Larson,M,CT,1,D,1999,202-225-2265,http://www.larson.house.gov,https://forms.house.gov/larson/contact_new.html,RepJohnLarson,6352928631
L000559,James_R._Langevin,M,RI,2,D,2001,202-225-2735,http://langevin.house.gov,https://langevin.house.gov/contact-me/email-me,JimLangevin,6578978441
L000560,Rick_Larsen,M,WA,2,D,2001,202-225-2605,http://larsen.house.gov,http://larsen.house.gov/contact-rick/email-rick,RepRickLarsen,135654683137079
L000562,Stephen_F._Lynch,M,MA,8,D,2001,202-225-8273,http://lynch.house.gov,https://lynch.house.gov/contact-me/email-me,RepStephenLynch,133720816696865
L000563,Daniel_William_Lipinski,M,IL,3,D,2005,202-225-5701,http://www.lipinski.house.gov,https://lipinskiforms.house.gov/contact-form,RepLipinski,103286879730089
L000564,Doug_Lamborn,M,CO,5,R,2007,202-225-4422,http://lamborn.house.gov,https://lambornforms.house.gov/contact-form,RepDLamborn,45059452286
L000565,David_Loebsack,M,IA,2,D,2007,202-225-6576,http://loebsack.house.gov,https://loebsack.house.gov/forms/writeyourrep/,DaveLoebsack,291731316748
L000566,Robert_E._Latta,M,OH,5,R,2007,202-225-6405,http://latta.house.gov,https://latta.house.gov/contact/contactform.htm,BobLatta,100000004848334
L000567,Leonard_Lance,M,NJ,7,R,2009,202-225-5361,http://lance.house.gov,https://lance.house.gov/contact-me1,RepLanceNJ7,100830109970339
L000569,Blaine_Luetkemeyer,M,MO,3,R,2009,202-225-2956,http://luetkemeyer.house.gov,https://luetkemeyer.house.gov/forms/writeyourrep/,RepBlainePress,1358702716
L000570,Ben_Ray_Luján,M,NM,3,D,2009,202-225-6190,http://lujan.house.gov,https://forms.house.gov/lujan/contact-form.shtml,RepBenRayLujan,112962521120
L000571,Cynthia_M._Lummis,F,WY,0,R,2009,202-225-2311,http://lummis.house.gov,http://lummis.house.gov/contact/,CynthiaLummis,152754318103332
L000573,Raúl_R._Labrador,M,ID,1,R,2011,202-225-6611,http://labrador.house.gov,https://labradorforms.house.gov/email-me,Raul_Labrador,180970951936493
L000576,Billy_Long,M,MO,7,R,2011,202-225-6536,http://long.house.gov,https://longforms.house.gov/email-billy,USRepLong,139631049438354
L000578,Doug_LaMalfa,M,CA,1,R,2013,202-225-3076,http://lamalfa.house.gov,https://lamalfa.house.gov/contact/email-me,RepLaMalfa,none
L000579,Alan_S._Lowenthal,M,CA,47,D,2013,202-225-7924,http://lowenthal.house.gov,http://lowenthal.house.gov/contact/howtocontactme.htm,RepLowenthal,392631677490897
L000580,Michelle_Lujan Grisham,F,NM,1,D,2013,202-225-6316,http://lujangrisham.house.gov,http://lujangrisham.house.gov/contact/email-me/,RepLujanGrisham,191640657646128
L000581,Brenda_Lawrence,F,MI,14,D,2015,202-225-5802,https://lawrence.house.gov,None,none,none
L000582,Ted_Lieu,M,CA,33,D,2015,202-225-3976,https://lieu.house.gov,None,RepTedLieu,none
L000583,Barry_Loudermilk,M,GA,11,R,2015,202-225-2931,https://loudermilk.house.gov,None,RepLoudermilk,none
L000584,Mia_Love,F,UT,4,R,2015,202-225-3011,https://love.house.gov,None,repmialove,none
M000087,Carolyn_B._Maloney,F,NY,12,D,1993,202-225-7944,http://maloney.house.gov,https://maloney.house.gov/contact-me/email-me,RepMaloney,397176447066236
M000312,James_P._McGovern,M,MA,2,D,1997,202-225-6101,http://mcgovern.house.gov,https://mcgovern.house.gov/contact/email-me,RepMcGovern,148299805224565
M000404,Jim_A._McDermott,M,WA,7,D,1989,202-225-3106,http://mcdermott.house.gov,https://forms.house.gov/mcdermott/webforms/new/contact.shtml,RepJimMcDermott,246418928093
M000689,John_L._Mica,M,FL,7,R,1993,202-225-4035,http://mica.house.gov,https://mica.house.gov/contact-form,None,JohnMica
M001137,Gregory_W._Meeks,M,NY,5,D,1997,202-225-3461,http://meeks.house.gov,https://meeks.house.gov/contact-me/email-me,GregoryMeeks,1557025818
M001143,Betty_Louise_McCollum,F,MN,4,D,2001,202-225-6631,http://mccollum.house.gov,https://mccollum.house.gov/contact-me/email-me,BettyMcCollum04,153386471383393
M001144,Jeff_Miller,M,FL,1,R,2001,202-225-4136,http://jeffmiller.house.gov,https://jeffmiller.house.gov/contact/contactform.htm,None,66367876671
M001150,Candice_S._Miller,F,MI,10,R,2003,202-225-2106,http://candicemiller.house.gov,http://candicemiller.house.gov/contact,CandiceMiller,210401648605
M001151,Tim_Murphy,M,PA,18,R,2003,202-225-2301,http://murphy.house.gov,https://murphy.house.gov/contact-me,RepTimMurphy,105769762798552
M001156,Patrick_T._McHenry,M,NC,10,R,2005,202-225-2576,http://mchenry.house.gov,http://mchenry.house.gov/contact/zipauth.htm,PatrickMcHenry,8045519803
M001157,Michael_T._McCaul,M,TX,10,R,2005,202-225-2401,http://mccaul.house.gov,https://mccaul.house.gov/contact/email-me,McCaulPressShop,6355254859
M001158,Kenny_Ewell_Marchant,M,TX,24,R,2005,202-225-6605,http://marchant.house.gov,https://marchant.house.gov/contact/contactform.htm,RepKenMarchant,6349487899
M001159,Cathy_McMorris Rodgers,F,WA,5,R,2005,202-225-2006,http://mcmorris.house.gov,https://mcmorrisforms.house.gov/write-to-cathy1,CathyMcMorris,321618789771
M001160,Gwen_Moore,F,WI,4,D,2005,202-225-4572,http://gwenmoore.house.gov,https://gwenmoore.house.gov/contact-form,RepGwenMoore,58864029545
M001163,Doris_O._Matsui,F,CA,6,D,2005,202-225-7163,http://matsui.house.gov,https://matsui.house.gov/email-representative-matsui,DorisMatsui,doris.matsui
M001165,Kevin_McCarthy,M,CA,23,R,2007,202-225-2915,http://kevinmccarthy.house.gov,https://kevinmccarthy.house.gov/contact/email-me,GOPLeader,51052893175
M001166,Jerry_McNerney,M,CA,9,D,2007,202-225-1947,http://mcnerney.house.gov,https://mcnerney.house.gov/contact/email-me,RepMcNerney,215241308510238
M001177,Tom_McClintock,M,CA,4,R,2009,202-225-2511,http://mcclintock.house.gov,https://mcclintockforms.house.gov/forms/contact-form.shtml,RepMcClintock,81125319109
M001179,Tom_Marino,M,PA,10,R,2011,202-225-3731,http://marino.house.gov,https://marino.house.gov/contact-me/email-me,RepTomMarino,144408762280226
M001180,David_B._McKinley,M,WV,1,R,2011,202-225-4172,http://mckinley.house.gov,https://mckinleyforms.house.gov/email-me,RepMcKinley,130377260362609
M001181,Patrick_Meehan,M,PA,7,R,2011,202-225-2011,http://meehan.house.gov,https://meehan.house.gov/email-me,RepMeehan,136000283132824
M001182,Mick_Mulvaney,M,SC,5,R,2011,202-225-5501,http://mulvaney.house.gov,https://mulvaney.house.gov/email-mick/,RepMickMulvaney,188649667827713
M001184,Thomas_Massie,M,KY,4,R,2012,202-225-3465,http://massie.house.gov,http://massieforms.house.gov/contact/,RepThomasMassie,452480994776070
M001185,Sean_Patrick_Maloney,M,NY,18,D,2013,202-225-5441,http://seanmaloney.house.gov,https://seanmaloney.house.gov/contact/email-me,RepSeanMaloney,551199354892891
M001187,Mark_Meadows,M,NC,11,R,2013,202-225-6401,http://meadows.house.gov,https://meadows.house.gov/email-me,RepMarkMeadows,409882952423501
M001188,Grace_Meng,F,NY,6,D,2013,202-225-2601,http://meng.house.gov,https://meng.house.gov/contact/email-me,RepGraceMeng,195734010571362
M001189,Luke_Messer,M,IN,6,R,2013,202-225-3021,http://messer.house.gov,https://messer.house.gov/contact/email-me,RepLukeMesser,367444640018564
M001190,Markwayne_Mullin,M,OK,2,R,2013,202-225-2701,http://mullin.house.gov,https://mullin.house.gov/contact/email-me,RepMullin,453637624684399
M001191,Patrick_Murphy,M,FL,18,D,2013,202-225-3026,http://patrickmurphy.house.gov,http://patrickmurphy.house.gov/contact/,RepMurphyFL,317735028342371
M001193,Tom_MacArthur,M,NJ,3,R,2015,202-225-4765,https://macarthur.house.gov,None,RepTomMacArthur,none
M001194,John_Moolenaar,M,MI,4,R,2015,202-225-3561,https://moolenaar.house.gov,None,RepMoolenaar,none
M001195,Alex_Mooney,M,WV,2,R,2015,202-225-2711,https://mooney.house.gov,None,RepAlexMooney,none
M001196,Seth_Moulton,M,MA,6,D,2015,202-225-8020,https://moulton.house.gov,None,none,none
M001197,Martha_McSally,F,AZ,2,R,2015,202-225-2542,https://mcsally.house.gov,None,RepMcSally,none
N000002,Jerrold_L._Nadler,M,NY,10,D,1992,202-225-5635,http://nadler.house.gov,https://jerroldnadler.house.gov/forms/writeyourrep/default.aspx,RepJerryNadler,78291598977
N000015,Richard_E._Neal,M,MA,1,D,1989,202-225-5601,http://neal.house.gov,https://forms.house.gov/neal/webforms/Contact_Form.shtml,RepRichardNeal,325642654132598
N000127,Richard_M._Nolan,M,MN,8,D,1975,202-225-6211,http://nolan.house.gov,https://nolan.house.gov/contact/email-me,USRepRickNolan,388085277945339
N000179,Grace_F._Napolitano,F,CA,32,D,1999,202-225-5256,http://napolitano.house.gov,https://napolitano.house.gov/contact-me/email-me,GraceNapolitano,163108420409412
N000181,Devin_G._Nunes,M,CA,22,R,2003,202-225-2523,http://nunes.house.gov,https://nunes.house.gov/contactform/default.aspx,Rep_DevinNunes,None
N000182,Randy_Neugebauer,M,TX,19,R,2003,202-225-4005,http://randy.house.gov,https://randy.house.gov/contact-me/email-me,RandyNeugebauer,64137294987
N000184,Kristi_L._Noem,F,SD,0,R,2011,202-225-2801,http://noem.house.gov,http://noem.house.gov/index.cfm/email-kristi,RepKristiNoem,None
N000185,Richard_B._Nugent,M,FL,11,R,2011,202-225-1002,http://nugent.house.gov,https://nugent.house.gov/contact/email-me,RepRichNugent,183541871674897
N000188,Donald_W._Norcross,M,NJ,1,D,2014,202-225-6501,http://norcross.house.gov,http://norcross.house.gov/contact,none,none
N000189,Dan_Newhouse,M,WA,4,R,2015,202-225-5816,https://newhouse.house.gov,None,RepNewhouse,none
O000168,Pete_Olson,M,TX,22,R,2009,202-225-5951,http://olson.house.gov,https://forms.house.gov/olson/contact-form.shtml,OlsonPressShop,20718168936
O000170,Beto_O'Rourke,M,TX,16,D,2013,202-225-4831,http://orourke.house.gov,https://orourkeforms.house.gov/forms/writeyourrep/,RepBetoORourke,460776160654909
P000034,Frank_J._Pallone,M,NJ,6,D,1987,202-225-4671,http://pallone.house.gov,https://pallone.house.gov/contact-me/email-me,FrankPallone,6517277731
P000096,Bill_J._Pascrell,M,NJ,9,D,1997,202-225-5751,http://pascrell.house.gov,https://pascrell.house.gov/contact/email-me,BillPascrell,303312929155
P000197,Nancy_Pelosi,F,CA,12,D,1987,202-225-4965,http://pelosi.house.gov,http://pelosi.house.gov/contact-me/email-me,NancyPelosi,86574174383
P000258,Collin_Clark_Peterson,M,MN,7,D,1991,202-225-2165,http://collinpeterson.house.gov,https://collinpeterson.house.gov/contact-me/email-me,None,6595227967
P000373,Joseph_R._Pitts,M,PA,16,R,1997,202-225-2411,http://pitts.house.gov,https://pitts.house.gov/contact-me/legislative-contact-form,RepJoePitts,94156528752
P000523,David_E._Price,M,NC,4,D,1987,202-225-1784,http://price.house.gov,https://price.house.gov/contact,RepDavidEPrice,None
P000588,Stevan_E._Pearce,M,NM,2,R,2003,202-225-2365,http://pearce.house.gov,https://pearce.house.gov/contact-me/email-me,RepStevePearce,180280568662135
P000591,Tom_Price,M,GA,6,R,2005,202-225-4501,http://tomprice.house.gov,https://tomprice.house.gov/contact-me,RepTomPrice,172032960420
P000592,Ted_Poe,M,TX,2,R,2005,202-225-6565,http://poe.house.gov,https://poe.house.gov/index.cfm/contact-form#form_D05B44B5-B782-4DC7-BED6-FF0C90951FFF,JudgeTedPoe,106631626049851
P000593,Ed_Perlmutter,M,CO,7,D,2007,202-225-2645,http://perlmutter.house.gov,https://forms.house.gov/perlmutter/webforms/contact.shtml,RepPerlmutter,86174496459
P000594,Erik_Paulsen,M,MN,3,R,2009,202-225-2871,http://paulsen.house.gov,https://paulsenforms.house.gov/contact-me,RepErikPaulsen,128558293848160
P000597,Chellie_Pingree,F,ME,1,D,2009,202-225-6116,http://pingree.house.gov,https://pingree.house.gov/email-me,ChelliePingree,91529332807
P000598,Jared_Polis,M,CO,2,D,2009,202-225-2161,http://polis.house.gov,https://polis.house.gov/forms/writeyourrep/default.aspx,JaredPolis,53481427529
P000599,Bill_Posey,M,FL,8,R,2009,202-225-3671,http://posey.house.gov,https://posey.house.gov/forms/writeyourrep/,CongBillPosey,100000080395369
P000601,Steven_M._Palazzo,M,MS,4,R,2011,202-225-5772,http://palazzo.house.gov,http://palazzo.house.gov/contact/,CongPalazzo,186908658003781
P000602,Mike_Pompeo,M,KS,4,R,2011,202-225-6216,http://pompeo.house.gov,https://pompeo.house.gov/contact/contactform.htm?zip5=$ADDRESS_ZIP5,RepMikePompeo,101965369880683
P000604,Donald_M._Payne,M,NJ,10,D,2012,202-225-3436,http://payne.house.gov,http://payne.house.gov/contact/email-me,RepDonaldPayne,360976767343741
P000605,Scott_Perry,M,PA,4,R,2013,202-225-5836,http://perry.house.gov,http://perryforms.house.gov/forms/writeyourrep/,RepScottPerry,376801102416184
P000606,Robert_Pittenger,M,NC,9,R,2013,202-225-1976,http://pittenger.house.gov,https://pittenger.house.gov/contact/email-me,RepPittenger,376142742468386
P000607,Mark_Pocan,M,WI,2,D,2013,202-225-2906,http://pocan.house.gov,https://pocan.house.gov/contact/email-me,RepMarkPocan,436881033058309
P000608,Scott_H._Peters,M,CA,52,D,2013,202-225-0508,http://scottpeters.house.gov,https://scottpeters.house.gov/contact/email-me,RepScottPeters,449337038470352
P000609,Gary_Palmer,M,AL,6,R,2015,202-225-4921,https://palmer.house.gov,None,USRepGaryPalmer,none
P000611,Bruce_Poliquin,M,ME,2,R,2015,202-225-6306,https://poliquin.house.gov,None,RepPoliquin,none
Q000023,Mike_Quigley,M,IL,5,D,2009,202-225-4061,http://quigley.house.gov,https://quigleyforms.house.gov/forms/writeyourrep/,RepMikeQuigley,158963645688
R000053,Charles_B._Rangel,M,NY,13,D,1971,202-225-4365,http://rangel.house.gov,https://rangel.house.gov/contact-me/email-me,CBRangel,7390589055
R000395,Harold_Rogers,M,KY,5,R,1981,202-225-4601,http://halrogers.house.gov,https://halrogers.house.gov/contact/contactform.htm,RepHalRogers,6722039085
R000409,Dana_T._Rohrabacher,M,CA,48,R,1989,202-225-2415,http://rohrabacher.house.gov,https://rohrabacher.house.gov/contact/email-me,None,78476240421
R000435,Ileana_Ros-Lehtinen,F,FL,27,R,1989,202-225-3931,http://ros-lehtinen.house.gov,https://ros-lehtinen.house.gov/contact-me/email-me,RosLehtinen,286546974761109
R000486,Lucille_Roybal-Allard,F,CA,40,D,1993,202-225-1766,http://roybal-allard.house.gov,http://roybal-allard.house.gov/contact/,RepRoybalAllard,139773069370563
R000487,Edward_R._Royce,M,CA,39,R,1993,202-225-4111,http://royce.house.gov,https://royce.house.gov/contact/contactform.htm,RepEdRoyce,6460640558
R000515,Bobby_L._Rush,M,IL,1,D,1993,202-225-4372,http://rush.house.gov,https://rush.house.gov/contact-me/legislative-issues,RepBobbyRush,230753786936538
R000570,Paul_D._Ryan,M,WI,1,R,1999,202-225-3031,http://paulryan.house.gov,https://paulryan.house.gov/contact/email.htm#.U032ra1dU_d,RepPaulRyan,7123827676
R000575,Mike_Rogers,M,AL,3,R,2003,202-225-3261,http://mike-rogers.house.gov,http://mike-rogers.house.gov/contact-mike/email-me,RepMikeRogersAL,171770326187035
R000576,C._A. Dutch_Ruppersberger,M,MD,2,D,2003,202-225-3061,http://ruppersberger.house.gov,http://ruppersberger.house.gov/contact-dutch/email-dutch,Call_Me_Dutch,184756771570504
R000577,Tim_J._Ryan,M,OH,13,D,2003,202-225-5261,http://timryan.house.gov,http://timryanforms.house.gov/contact/,RepTimRyan,121560497865
R000578,David_G._Reichert,M,WA,8,R,2005,202-225-7761,http://reichert.house.gov,https://reichert.house.gov/contact-me,DaveReichert,91504302598
R000580,Peter_J._Roskam,M,IL,6,R,2007,202-225-4561,http://roskam.house.gov,https://roskam.house.gov/contact/email-me,PeterRoskam,118777661469195
R000582,David_P._Roe,M,TN,1,R,2009,202-225-6356,http://roe.house.gov,https://roe.house.gov/contact/contactform.htm?zip5=37813&zip4=1659,DrPhilRoe,130725126985966
R000583,Thomas_J._Rooney,M,FL,17,R,2009,202-225-5792,http://rooney.house.gov,https://rooney.house.gov/email-me,TomRooney,117697790448
R000585,Tom_W._Reed,M,NY,23,R,2010,202-225-3161,http://reed.house.gov,https://reed.house.gov/contact-me/email-me,RepTomReed,102449199835273
R000586,James_B._Renacci,M,OH,16,R,2011,202-225-3876,http://renacci.house.gov,https://renacci.house.gov/index.cfm/contact-form,RepJimRenacci,187639524595278
R000587,Reid_J._Ribble,M,WI,8,R,2011,202-225-5665,http://ribble.house.gov,https://ribble.house.gov/contact-me/email-me,RepRibble,157169920997203
R000588,Cedric_L._Richmond,M,LA,2,D,2011,202-225-6636,http://richmond.house.gov,https://richmond.house.gov/contact-me/email-me,RepRichmond,197737020257085
R000589,Edward_Scott_Rigell,M,VA,2,R,2011,202-225-4215,http://rigell.house.gov,https://rigell.house.gov/contact/contactform.htm,RepScottRigell,167851429918010
R000591,Martha_Roby,F,AL,2,R,2011,202-225-2901,http://roby.house.gov,https://roby.house.gov/contact-me,RepMarthaRoby,174519582574426
R000592,Todd_Rokita,M,IN,4,R,2011,202-225-5037,http://rokita.house.gov,https://rokita.house.gov/contact-me,ToddRokita,183180288372896
R000593,Dennis_A._Ross,M,FL,15,R,2011,202-225-1252,http://dennisross.house.gov,https://dennisross.house.gov/forms/writeyourrep/,RepDennisRoss,469477579757018
R000597,Tom_Rice,M,SC,7,R,2013,202-225-9895,http://rice.house.gov,https://tomriceforms.house.gov/forms/writeyourrep/,RepTomRice,403403083083104
R000598,Keith_J._Rothfus,M,PA,12,R,2013,202-225-2065,http://rothfus.house.gov,https://rothfus.house.gov/email-keith,KeithRothfus,133803223451004
R000599,Raul_Ruiz,M,CA,36,D,2013,202-225-5330,http://ruiz.house.gov,https://ruiz.house.gov/email-me,CongressmanRuiz,245244468941114
R000601,John_Ratcliffe,M,TX,4,R,2015,202-225-6673,https://ratcliffe.house.gov,None,RepRatcliffe,none
R000602,Kathleen_Rice,F,NY,4,D,2015,202-225-5516,https://kathleenrice.house.gov,None,RepKathleenRice,none
R000603,David_Rouzer,M,NC,7,R,2015,202-225-2731,https://rouzer.house.gov,None,RepDavidRouzer,none
R000604,Steve_Russell,M,OK,5,R,2015,202-225-2132,https://russell.house.gov,None,USRepRussell,none
S000018,Matt_Salmon,M,AZ,5,R,1995,202-225-2635,http://salmon.house.gov,https://salmon.house.gov/contact/email-me,RepMattSalmon,149561218527414
S000030,Loretta_B._Sanchez,F,CA,46,D,1997,202-225-2965,http://lorettasanchez.house.gov,https://lorettasanchez.house.gov/contact-me/email-me,LorettaSanchez,90966961167
S000051,Marshall_Sanford,M,SC,1,R,1995,202-225-3176,http://sanford.house.gov,https://sanford.house.gov/contact/email-me,RepSanfordSC,118387985037658
S000185,Robert_C._Scott,M,VA,3,D,1993,202-225-8351,http://bobbyscott.house.gov,https://bobbyscott.house.gov/email-bobby-scott,RepBobbyScott,123839200978190
S000244,F._James_Sensenbrenner,M,WI,5,R,1979,202-225-5101,http://sensenbrenner.house.gov,http://sensenbrenner.house.gov/contact/email.htm,JimPressOffice,RepSensenbrenner
S000248,José_E._Serrano,M,NY,15,D,1989,202-225-4361,http://serrano.house.gov,https://serrano.house.gov/contact-me/email-me,RepJoseSerrano,273446508512
S000250,Pete_A._Sessions,M,TX,32,R,1997,202-225-2231,http://sessions.house.gov,https://sessions.house.gov/index.cfm/contact-form,PeteSessions,367963843082
S000344,Brad_J._Sherman,M,CA,30,D,1997,202-225-5911,http://sherman.house.gov,http://sherman.house.gov/contact/contact-congressman-sherman-form,BradSherman,63158229861
S000364,John_M._Shimkus,M,IL,15,R,1997,202-225-5271,http://shimkus.house.gov,https://shimkus.house.gov/contact/email-me,RepShimkus,123916254317516
S000480,Louise_McIntosh_Slaughter,F,NY,25,D,1987,202-225-3615,http://www.louise.house.gov,https://louise.house.gov/contact-louise,LouiseSlaughter,82424647700
S000510,Adam_Smith,M,WA,9,D,1997,202-225-8901,http://adamsmith.house.gov,https://adamsmith.house.gov/contact/contactform.htm,RepAdamSmith,288586617834523
S000522,Christopher_H._Smith,M,NJ,4,R,1981,202-225-3765,http://chrissmith.house.gov,https://chrissmith.house.gov/contact/write.htm,RepChrisSmith,371621772908416
S000583,Lamar_S._Smith,M,TX,21,R,1987,202-225-4236,http://lamarsmith.house.gov,http://lamarsmith.house.gov/contact/email-lamar,LamarSmithTX21,107736785195
S001145,Janice_D._Schakowsky,F,IL,9,D,1999,202-225-2111,http://schakowsky.house.gov,https://schakowsky.house.gov/write-to-congresswoman-jan-schakowsky,JanSchakowsky,160143957118
S001148,Michael_K._Simpson,M,ID,2,R,1999,202-225-5531,http://simpson.house.gov,http://simpson.house.gov/contact/,CongMikeSimpson,96007744606
S001150,Adam_B._Schiff,M,CA,28,D,2001,202-225-4176,http://schiff.house.gov,https://schiff.house.gov/email-congressman-schiff1,RepAdamSchiff,9086721830
S001154,Bill_Shuster,M,PA,9,R,2001,202-225-2431,http://shuster.house.gov,http://shuster.house.gov/contact-form/,RepBillShuster,54386677806
S001156,Linda_T._Sánchez,F,CA,38,D,2003,202-225-6676,http://lindasanchez.house.gov,https://forms.house.gov/lindasanchez/webforms/issue_subscribe.htm,RepLindaSanchez,110685735673141
S001157,David_Scott,M,GA,13,D,2003,202-225-2939,http://davidscott.house.gov,https://davidscott.house.gov/contact/contactform.htm,RepDavidScott,113303673339
S001165,Albio_Sires,M,NJ,8,D,2006,202-225-7919,http://sires.house.gov,https://sires.house.gov/contact-me/email-me,Rep_Albio_Sires,81058818750
S001168,John_P._Sarbanes,M,MD,3,D,2007,202-225-4016,http://sarbanes.house.gov,http://sarbanes.house.gov/federal.asp,RepSarbanes,None
